request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
5,True,0,,8544.884900096804,1160.0489001721144,59714,2026-06-25 20:21:46.222,2026-06-25 20:21:54.766,10,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=357"
1,True,0,,11805.681800004095,1103.176899952814,61294,2026-06-25 20:21:43.996,2026-06-25 20:21:55.802,11,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=300"
2,True,0,,12516.977300168946,919.8676000814885,70421,2026-06-25 20:21:44.553,2026-06-25 20:21:57.069,13,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=318"
3,True,0,,11960.990200052038,1217.1110999770463,67813,2026-06-25 20:21:45.109,2026-06-25 20:21:57.070,13,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=312"
7,True,0,,11833.609499968588,1137.5985001213849,68523,2026-06-25 20:21:47.335,2026-06-25 20:21:59.169,15,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=300"
8,True,0,,12840.799400117248,1201.684300089255,78711,2026-06-25 20:21:47.892,2026-06-25 20:22:00.732,16,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=312"
10,True,0,,15355.184999993071,8536.041499814019,53578,2026-06-25 20:21:49.004,2026-06-25 20:22:04.358,20,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=556"
9,True,0,,17823.58830003068,7325.522000202909,65179,2026-06-25 20:21:48.448,2026-06-25 20:22:06.271,22,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=312"
14,True,0,,9385.894499951974,5167.7647000178695,37463,2026-06-25 20:21:57.070,2026-06-25 20:22:06.455,22,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=556"
11,True,0,,12756.449300097302,3469.208399998024,64071,2026-06-25 20:21:54.767,2026-06-25 20:22:07.523,23,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=357"
