request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
77,False,,FirstFrameTimeout: 15.0 seconds,15018.068900099024,0,0,2026-06-25 21:44:11.490,2026-06-25 21:44:26.508,126,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
78,False,,FirstFrameTimeout: 15.0 seconds,15014.473699964583,0,0,2026-06-25 21:44:12.630,2026-06-25 21:44:27.644,127,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
79,False,,FirstFrameTimeout: 15.0 seconds,15013.702099910006,0,0,2026-06-25 21:44:13.733,2026-06-25 21:44:28.747,129,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
80,False,,FirstFrameTimeout: 15.0 seconds,15013.966999948025,0,0,2026-06-25 21:44:14.837,2026-06-25 21:44:29.850,130,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
81,False,,FirstFrameTimeout: 15.0 seconds,15022.30940014124,0,0,2026-06-25 21:44:19.852,2026-06-25 21:44:34.874,135,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=542"
82,False,,FirstFrameTimeout: 15.0 seconds,15021.729999920353,0,0,2026-06-25 21:44:20.972,2026-06-25 21:44:35.993,136,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=344"
83,False,,FirstFrameTimeout: 15.0 seconds,15011.430700076744,0,0,2026-06-25 21:44:22.103,2026-06-25 21:44:37.113,137,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=310"
84,False,,FirstFrameTimeout: 15.0 seconds,15018.459200160578,0,0,2026-06-25 21:44:23.202,2026-06-25 21:44:38.220,138,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=353"
85,False,,FirstFrameTimeout: 15.0 seconds,15019.765199860558,0,0,2026-06-25 21:44:24.304,2026-06-25 21:44:39.324,139,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=420"
86,False,,FirstFrameTimeout: 15.0 seconds,15017.832400044426,0,0,2026-06-25 21:44:25.425,2026-06-25 21:44:40.443,140,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=390"
87,False,,FirstFrameTimeout: 15.0 seconds,15014.145100023597,0,0,2026-06-25 21:44:26.509,2026-06-25 21:44:41.522,141,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
88,False,,FirstFrameTimeout: 15.0 seconds,15012.831599917263,0,0,2026-06-25 21:44:27.645,2026-06-25 21:44:42.657,142,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
89,False,,FirstFrameTimeout: 15.0 seconds,15013.696399983019,0,0,2026-06-25 21:44:28.747,2026-06-25 21:44:43.760,144,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
90,False,,FirstFrameTimeout: 15.0 seconds,15025.266000069678,0,0,2026-06-25 21:44:29.850,2026-06-25 21:44:44.876,145,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
91,False,,FirstFrameTimeout: 15.0 seconds,15017.671500099823,0,0,2026-06-25 21:44:34.875,2026-06-25 21:44:49.892,150,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=542"
92,False,,FirstFrameTimeout: 15.0 seconds,15019.5790999569,0,0,2026-06-25 21:44:35.993,2026-06-25 21:44:51.013,151,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=344"
93,False,,FirstFrameTimeout: 15.0 seconds,15016.325799981132,0,0,2026-06-25 21:44:37.114,2026-06-25 21:44:52.130,152,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=310"
94,False,,FirstFrameTimeout: 15.0 seconds,15026.929100044072,0,0,2026-06-25 21:44:38.221,2026-06-25 21:44:53.247,153,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=353"
95,False,,FirstFrameTimeout: 15.0 seconds,15027.912300080061,0,0,2026-06-25 21:44:39.325,2026-06-25 21:44:54.352,154,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=420"
96,False,,FirstFrameTimeout: 15.0 seconds,15026.255200151354,0,0,2026-06-25 21:44:40.443,2026-06-25 21:44:55.469,155,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=390"
97,False,,FirstFrameTimeout: 15.0 seconds,15017.565699992701,0,0,2026-06-25 21:44:41.523,2026-06-25 21:44:56.541,156,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
98,False,,FirstFrameTimeout: 15.0 seconds,15020.093600032851,0,0,2026-06-25 21:44:42.658,2026-06-25 21:44:57.678,157,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
99,False,,FirstFrameTimeout: 15.0 seconds,15011.512099998072,0,0,2026-06-25 21:44:43.761,2026-06-25 21:44:58.772,159,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
100,False,,FirstFrameTimeout: 15.0 seconds,15015.810100128874,0,0,2026-06-25 21:44:44.877,2026-06-25 21:44:59.892,160,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
