request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
1,False,502,HTTPError: HTTP Error 502: Bad Gateway,5002.374600153416,5002.374600153416,0,2026-06-25 21:53:03.569,2026-06-25 21:53:08.571,5,1,Body #1,
2,False,502,HTTPError: HTTP Error 502: Bad Gateway,5014.855700079352,5014.855700079352,0,2026-06-25 21:53:04.680,2026-06-25 21:53:09.696,6,2,Body #2,
3,False,502,HTTPError: HTTP Error 502: Bad Gateway,5024.200999876484,5024.200999876484,0,2026-06-25 21:53:05.792,2026-06-25 21:53:10.817,7,3,Body #3,
4,False,502,HTTPError: HTTP Error 502: Bad Gateway,5015.565499896184,5015.565499896184,0,2026-06-25 21:53:06.904,2026-06-25 21:53:11.920,8,4,Body #4,
5,False,502,HTTPError: HTTP Error 502: Bad Gateway,5002.3829999845475,5002.3829999845475,0,2026-06-25 21:53:08.017,2026-06-25 21:53:13.019,9,5,Body #5,
6,False,502,HTTPError: HTTP Error 502: Bad Gateway,4830.845199991018,4830.845199991018,0,2026-06-25 21:53:08.571,2026-06-25 21:53:13.402,9,6,Body #6,
7,False,502,HTTPError: HTTP Error 502: Bad Gateway,4600.530399940908,4600.530399940908,0,2026-06-25 21:53:09.129,2026-06-25 21:53:13.730,10,7,Body #7,
8,False,502,HTTPError: HTTP Error 502: Bad Gateway,5015.240399865434,5015.240399865434,0,2026-06-25 21:53:09.696,2026-06-25 21:53:14.711,11,8,Body #8,
9,False,502,HTTPError: HTTP Error 502: Bad Gateway,4997.158700134605,4997.158700134605,0,2026-06-25 21:53:10.241,2026-06-25 21:53:15.238,11,9,Body #9,
10,False,502,HTTPError: HTTP Error 502: Bad Gateway,4979.508300079033,4979.508300079033,0,2026-06-25 21:53:10.817,2026-06-25 21:53:15.796,12,10,Body #10,
11,False,502,HTTPError: HTTP Error 502: Bad Gateway,4704.648899845779,4704.648899845779,0,2026-06-25 21:53:11.353,2026-06-25 21:53:16.058,12,1,Body #1,
12,False,502,HTTPError: HTTP Error 502: Bad Gateway,5011.613700073212,5011.613700073212,0,2026-06-25 21:53:11.921,2026-06-25 21:53:16.932,13,2,Body #2,
13,False,502,HTTPError: HTTP Error 502: Bad Gateway,5024.430099874735,5024.430099874735,0,2026-06-25 21:53:12.465,2026-06-25 21:53:17.490,13,3,Body #3,
14,False,502,HTTPError: HTTP Error 502: Bad Gateway,5013.778599910438,5013.778599910438,0,2026-06-25 21:53:13.019,2026-06-25 21:53:18.034,14,4,Body #4,
15,False,502,HTTPError: HTTP Error 502: Bad Gateway,5017.078600125387,5017.078600125387,0,2026-06-25 21:53:13.403,2026-06-25 21:53:18.420,14,5,Body #5,
