request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
1,True,200,,478.87400002218783,478.87400002218783,473,2026-06-25 19:54:10.858,2026-06-25 19:54:11.337,0,1,Body #1,
2,True,200,,443.7991001177579,443.7991001177579,473,2026-06-25 19:54:11.338,2026-06-25 19:54:11.781,0,2,Body #2,
3,True,200,,501.98449986055493,501.98449986055493,473,2026-06-25 19:54:11.781,2026-06-25 19:54:12.283,1,3,Body #3,
4,True,200,,440.14269998297095,440.14269998297095,473,2026-06-25 19:54:11.971,2026-06-25 19:54:12.412,1,4,Body #4,
5,True,200,,503.66960000246763,503.66960000246763,473,2026-06-25 19:54:12.284,2026-06-25 19:54:12.787,1,5,Body #5,
6,True,200,,460.99069993942976,460.99069993942976,473,2026-06-25 19:54:12.412,2026-06-25 19:54:12.872,2,6,Body #6,
7,True,200,,512.0576999615878,512.0576999615878,469,2026-06-25 19:54:12.788,2026-06-25 19:54:13.299,2,7,Body #7,
8,True,200,,440.4444000683725,440.4444000683725,473,2026-06-25 19:54:12.873,2026-06-25 19:54:13.313,2,8,Body #8,
9,True,200,,443.6470998916775,443.6470998916775,473,2026-06-25 19:54:13.083,2026-06-25 19:54:13.527,2,9,Body #9,
11,True,200,,416.7816999834031,416.7816999834031,473,2026-06-25 19:54:13.314,2026-06-25 19:54:13.730,2,1,Body #1,
10,True,200,,454.6052000951022,454.6052000951022,473,2026-06-25 19:54:13.300,2026-06-25 19:54:13.755,2,10,Body #10,
12,True,200,,538.3572999853641,538.3572999853641,473,2026-06-25 19:54:13.527,2026-06-25 19:54:14.066,3,2,Body #2,
13,True,200,,505.4882999975234,505.4882999975234,473,2026-06-25 19:54:13.731,2026-06-25 19:54:14.236,3,3,Body #3,
14,True,200,,494.03809988871217,494.03809988871217,473,2026-06-25 19:54:13.755,2026-06-25 19:54:14.249,3,4,Body #4,
15,True,200,,438.0911001935601,438.0911001935601,473,2026-06-25 19:54:14.066,2026-06-25 19:54:14.504,3,5,Body #5,
16,True,200,,413.8734999578446,413.8734999578446,473,2026-06-25 19:54:14.196,2026-06-25 19:54:14.609,3,6,Body #6,
18,True,200,,428.3404001034796,428.3404001034796,473,2026-06-25 19:54:14.249,2026-06-25 19:54:14.678,3,8,Body #8,
17,True,200,,476.9429999869317,476.9429999869317,469,2026-06-25 19:54:14.236,2026-06-25 19:54:14.713,3,7,Body #7,
19,True,200,,486.70580005273223,486.70580005273223,473,2026-06-25 19:54:14.505,2026-06-25 19:54:14.992,4,9,Body #9,
20,True,200,,587.5070998445153,587.5070998445153,473,2026-06-25 19:54:14.610,2026-06-25 19:54:15.197,4,10,Body #10,
21,True,200,,519.1959999501705,519.1959999501705,473,2026-06-25 19:54:14.678,2026-06-25 19:54:15.198,4,1,Body #1,
22,True,200,,484.0897999238223,484.0897999238223,473,2026-06-25 19:54:14.714,2026-06-25 19:54:15.198,4,2,Body #2,
23,True,200,,590.2418000623584,590.2418000623584,473,2026-06-25 19:54:14.992,2026-06-25 19:54:15.582,4,3,Body #3,
25,True,200,,438.28419991768897,438.28419991768897,473,2026-06-25 19:54:15.198,2026-06-25 19:54:15.636,4,5,Body #5,
26,True,200,,452.94290012679994,452.94290012679994,473,2026-06-25 19:54:15.199,2026-06-25 19:54:15.652,4,6,Body #6,
24,True,200,,471.5082000475377,471.5082000475377,473,2026-06-25 19:54:15.198,2026-06-25 19:54:15.669,4,4,Body #4,
27,True,200,,443.2288999669254,443.2288999669254,469,2026-06-25 19:54:15.308,2026-06-25 19:54:15.751,4,7,Body #7,
28,True,200,,473.04309997707605,473.04309997707605,473,2026-06-25 19:54:15.583,2026-06-25 19:54:16.056,5,8,Body #8,
29,True,200,,472.42960007861257,472.42960007861257,473,2026-06-25 19:54:15.636,2026-06-25 19:54:16.109,5,9,Body #9,
31,True,200,,451.8506000749767,451.8506000749767,473,2026-06-25 19:54:15.669,2026-06-25 19:54:16.121,5,1,Body #1,
30,True,200,,482.23540000617504,482.23540000617504,473,2026-06-25 19:54:15.652,2026-06-25 19:54:16.134,5,10,Body #10,
32,True,200,,428.4902000799775,428.4902000799775,473,2026-06-25 19:54:15.751,2026-06-25 19:54:16.180,5,2,Body #2,
33,True,200,,423.40060020796955,423.40060020796955,473,2026-06-25 19:54:16.056,2026-06-25 19:54:16.480,5,3,Body #3,
35,True,200,,405.9840999543667,405.9840999543667,473,2026-06-25 19:54:16.121,2026-06-25 19:54:16.527,5,5,Body #5,
36,True,200,,410.89150006882846,410.89150006882846,473,2026-06-25 19:54:16.135,2026-06-25 19:54:16.546,5,6,Body #6,
37,True,200,,428.31939994357526,428.31939994357526,469,2026-06-25 19:54:16.180,2026-06-25 19:54:16.609,5,7,Body #7,
34,True,200,,587.7822001930326,587.7822001930326,473,2026-06-25 19:54:16.109,2026-06-25 19:54:16.697,5,4,Body #4,
38,True,200,,429.4401998631656,429.4401998631656,473,2026-06-25 19:54:16.420,2026-06-25 19:54:16.849,5,8,Body #8,
39,True,200,,421.7507999856025,421.7507999856025,473,2026-06-25 19:54:16.480,2026-06-25 19:54:16.901,6,9,Body #9,
40,True,200,,412.27640002034605,412.27640002034605,473,2026-06-25 19:54:16.528,2026-06-25 19:54:16.940,6,10,Body #10,
41,True,200,,425.58300006203353,425.58300006203353,473,2026-06-25 19:54:16.546,2026-06-25 19:54:16.971,6,1,Body #1,
42,True,200,,435.94609992578626,435.94609992578626,473,2026-06-25 19:54:16.609,2026-06-25 19:54:17.045,6,2,Body #2,
43,True,200,,455.8828000444919,455.8828000444919,473,2026-06-25 19:54:16.698,2026-06-25 19:54:17.153,6,3,Body #3,
44,True,200,,431.28290004096925,431.28290004096925,473,2026-06-25 19:54:16.850,2026-06-25 19:54:17.281,6,4,Body #4,
45,True,200,,422.2595999017358,422.2595999017358,473,2026-06-25 19:54:16.901,2026-06-25 19:54:17.324,6,5,Body #5,
47,True,200,,425.7449998985976,425.7449998985976,469,2026-06-25 19:54:16.972,2026-06-25 19:54:17.397,6,7,Body #7,
46,True,200,,500.4240998532623,500.4240998532623,473,2026-06-25 19:54:16.941,2026-06-25 19:54:17.441,6,6,Body #6,
48,True,200,,430.36290002055466,430.36290002055466,473,2026-06-25 19:54:17.045,2026-06-25 19:54:17.475,6,8,Body #8,
49,True,200,,455.6122999638319,455.6122999638319,473,2026-06-25 19:54:17.154,2026-06-25 19:54:17.610,6,9,Body #9,
50,True,200,,447.75189994834363,447.75189994834363,473,2026-06-25 19:54:17.281,2026-06-25 19:54:17.729,6,10,Body #10,
51,True,200,,430.6684001348913,430.6684001348913,473,2026-06-25 19:54:17.325,2026-06-25 19:54:17.755,6,1,Body #1,
52,True,200,,420.00519996508956,420.00519996508956,473,2026-06-25 19:54:17.398,2026-06-25 19:54:17.818,6,2,Body #2,
53,True,200,,422.2161998040974,422.2161998040974,473,2026-06-25 19:54:17.442,2026-06-25 19:54:17.864,7,3,Body #3,
55,True,200,,403.964500175789,403.964500175789,473,2026-06-25 19:54:17.532,2026-06-25 19:54:17.936,7,5,Body #5,
54,True,200,,486.94120021536946,486.94120021536946,473,2026-06-25 19:54:17.476,2026-06-25 19:54:17.963,7,4,Body #4,
56,True,200,,428.8043000269681,428.8043000269681,473,2026-06-25 19:54:17.610,2026-06-25 19:54:18.038,7,6,Body #6,
57,True,200,,447.16349989175797,447.16349989175797,469,2026-06-25 19:54:17.729,2026-06-25 19:54:18.177,7,7,Body #7,
59,True,200,,420.5338000319898,420.5338000319898,473,2026-06-25 19:54:17.818,2026-06-25 19:54:18.239,7,9,Body #9,
58,True,200,,496.9016998074949,496.9016998074949,473,2026-06-25 19:54:17.756,2026-06-25 19:54:18.253,7,8,Body #8,
60,True,200,,409.72510003484786,409.72510003484786,473,2026-06-25 19:54:17.864,2026-06-25 19:54:18.274,7,10,Body #10,
61,True,200,,407.11769997142255,407.11769997142255,473,2026-06-25 19:54:17.936,2026-06-25 19:54:18.343,7,1,Body #1,
62,True,200,,426.4340999070555,426.4340999070555,473,2026-06-25 19:54:17.964,2026-06-25 19:54:18.390,7,2,Body #2,
63,True,200,,409.57220015116036,409.57220015116036,473,2026-06-25 19:54:18.039,2026-06-25 19:54:18.448,7,3,Body #3,
64,True,200,,505.4945000447333,505.4945000447333,473,2026-06-25 19:54:18.177,2026-06-25 19:54:18.683,7,4,Body #4,
65,True,200,,458.78960005939007,458.78960005939007,473,2026-06-25 19:54:18.239,2026-06-25 19:54:18.698,7,5,Body #5,
66,True,200,,462.03509997576475,462.03509997576475,473,2026-06-25 19:54:18.253,2026-06-25 19:54:18.715,7,6,Body #6,
67,True,200,,465.93000018037856,465.93000018037856,469,2026-06-25 19:54:18.274,2026-06-25 19:54:18.741,7,7,Body #7,
68,True,200,,418.0249001365155,418.0249001365155,473,2026-06-25 19:54:18.344,2026-06-25 19:54:18.762,7,8,Body #8,
69,True,200,,457.71509991027415,457.71509991027415,473,2026-06-25 19:54:18.391,2026-06-25 19:54:18.849,7,9,Body #9,
