request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
3,True,200,,88249.44280018099,88249.44280018099,5325,2026-06-25 19:55:43.350,2026-06-25 19:57:11.600,90,3,Body #3,
4,True,200,,103495.6788001582,103495.6788001582,8389,2026-06-25 19:55:44.462,2026-06-25 19:57:27.958,106,4,Body #4,
6,True,200,,104817.249200074,104817.249200074,10610,2026-06-25 19:55:46.687,2026-06-25 19:57:31.504,110,6,Body #6,
5,True,200,,115023.3255000785,115023.3255000785,12553,2026-06-25 19:55:45.575,2026-06-25 19:57:40.598,119,5,Body #5,
1,False,502,HTTPError: HTTP Error 502: Bad Gateway,125456.40740008093,125456.40740008093,0,2026-06-25 19:55:41.126,2026-06-25 19:57:46.582,125,1,Body #1,
2,False,502,HTTPError: HTTP Error 502: Bad Gateway,125557.3255000636,125557.3255000636,0,2026-06-25 19:55:42.238,2026-06-25 19:57:47.795,126,2,Body #2,
7,False,502,HTTPError: HTTP Error 502: Bad Gateway,125475.46970006078,125475.46970006078,0,2026-06-25 19:55:47.799,2026-06-25 19:57:53.274,132,7,Body #7,
8,False,502,HTTPError: HTTP Error 502: Bad Gateway,125508.93440004438,125508.93440004438,0,2026-06-25 19:55:48.911,2026-06-25 19:57:54.421,133,8,Body #8,
9,False,502,HTTPError: HTTP Error 502: Bad Gateway,125403.14259985462,125403.14259985462,0,2026-06-25 19:55:50.025,2026-06-25 19:57:55.427,134,9,Body #9,
10,False,502,HTTPError: HTTP Error 502: Bad Gateway,125391.56510005705,125391.56510005705,0,2026-06-25 19:55:51.136,2026-06-25 19:57:56.528,135,10,Body #10,
14,True,200,,87111.78370006382,87111.78370006382,5321,2026-06-25 19:57:40.598,2026-06-25 19:59:07.706,206,3,Body #3,
11,False,500,"HTTPError: HTTP Error 500: Internal Server Error; response={""code"":500,""msg"":""Internal server error"",""data"":null}",120629.76470007561,120629.76470007561,54,2026-06-25 19:57:11.600,2026-06-25 19:59:12.226,211,11,Body #11,
13,True,200,,115913.29950001091,115913.29950001091,11311,2026-06-25 19:57:31.504,2026-06-25 19:59:27.412,226,2,Body #2,
12,False,502,HTTPError: HTTP Error 502: Bad Gateway,125369.21390006319,125369.21390006319,0,2026-06-25 19:57:27.959,2026-06-25 19:59:33.321,232,1,Body #1,
