request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
1,True,0,,8351.795800030231,2393.465000204742,39241,2026-06-25 21:00:51.335,2026-06-25 21:00:59.687,8,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=556"
5,True,0,,10684.075500117615,1107.354500098154,68705,2026-06-25 21:00:53.444,2026-06-25 21:01:04.128,12,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=442"
2,True,0,,13086.08669997193,1144.397199852392,74378,2026-06-25 21:00:51.862,2026-06-25 21:01:04.947,13,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=357"
8,True,0,,10331.006299937144,1055.0134000368416,57705,2026-06-25 21:00:55.025,2026-06-25 21:01:05.356,14,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=312"
7,True,0,,14430.308800190687,987.6097000669688,94520,2026-06-25 21:00:54.499,2026-06-25 21:01:08.929,17,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=369"
3,True,0,,17632.62789999135,1343.3828998822719,88032,2026-06-25 21:00:52.390,2026-06-25 21:01:10.022,18,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=327"
11,True,0,,16079.945500008762,10242.725299904123,42547,2026-06-25 21:00:56.607,2026-06-25 21:01:12.686,21,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=556"
15,False,,FirstFrameTimeout: 15.0 seconds,15012.23549991846,0,0,2026-06-25 21:00:58.716,2026-06-25 21:01:13.728,22,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=442"
16,False,,FirstFrameTimeout: 15.0 seconds,15014.100099913776,0,0,2026-06-25 21:00:59.243,2026-06-25 21:01:14.257,22,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=395"
17,False,,FirstFrameTimeout: 15.0 seconds,15017.295300029218,0,0,2026-06-25 21:00:59.687,2026-06-25 21:01:14.704,23,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=369"
18,False,,FirstFrameTimeout: 15.0 seconds,15012.822100194171,0,0,2026-06-25 21:00:59.770,2026-06-25 21:01:14.783,23,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=312"
19,False,,FirstFrameTimeout: 15.0 seconds,15027.807499980554,0,0,2026-06-25 21:01:00.298,2026-06-25 21:01:15.326,23,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=318"
20,False,,FirstFrameTimeout: 15.0 seconds,15013.901199912652,0,0,2026-06-25 21:01:00.825,2026-06-25 21:01:15.839,24,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=300"
10,True,0,,20191.274600103498,8815.708799986169,56033,2026-06-25 21:00:56.080,2026-06-25 21:01:16.271,24,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=300"
21,False,,FirstFrameTimeout: 15.0 seconds,15025.054499972612,0,0,2026-06-25 21:01:01.352,2026-06-25 21:01:16.377,25,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=556"
6,True,0,,23471.110200043768,1320.8677999209613,156356,2026-06-25 21:00:53.971,2026-06-25 21:01:17.442,26,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=395"
9,True,0,,23635.7422999572,4989.069800125435,98298,2026-06-25 21:00:55.552,2026-06-25 21:01:19.188,27,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=318"
24,False,,FirstFrameTimeout: 15.0 seconds,15021.018099971116,0,0,2026-06-25 21:01:05.356,2026-06-25 21:01:20.377,29,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=372"
12,True,0,,27939.81279991567,9535.74309987016,107257,2026-06-25 21:00:57.134,2026-06-25 21:01:25.074,33,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=357"
13,True,0,,28347.815199987963,12090.208499925211,81135,2026-06-25 21:00:57.662,2026-06-25 21:01:26.009,34,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=327"
23,True,0,,24270.015600137413,13635.944100096822,60260,2026-06-25 21:01:04.947,2026-06-25 21:01:29.219,37,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=327"
29,False,,FirstFrameTimeout: 15.0 seconds,15018.553899833933,0,0,2026-06-25 21:01:14.257,2026-06-25 21:01:29.275,37,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=318"
