request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
1,True,200,,488.79129998385906,488.79129998385906,473,2026-06-25 21:19:48.601,2026-06-25 21:19:49.090,0,1,Body #1,
2,True,200,,493.6901000328362,493.6901000328362,473,2026-06-25 21:19:48.908,2026-06-25 21:19:49.402,0,2,Body #2,
3,True,200,,500.1672999933362,500.1672999933362,473,2026-06-25 21:19:49.090,2026-06-25 21:19:49.590,0,3,Body #3,
4,True,200,,461.69660007581115,461.69660007581115,473,2026-06-25 21:19:49.216,2026-06-25 21:19:49.677,1,4,Body #4,
5,True,200,,503.52719984948635,503.52719984948635,473,2026-06-25 21:19:49.402,2026-06-25 21:19:49.906,1,5,Body #5,
6,True,200,,443.31400003284216,443.31400003284216,473,2026-06-25 21:19:49.523,2026-06-25 21:19:49.966,1,6,Body #6,
8,True,200,,497.11439991369843,497.11439991369843,473,2026-06-25 21:19:49.678,2026-06-25 21:19:50.175,1,8,Body #8,
7,True,200,,606.0038001742214,606.0038001742214,469,2026-06-25 21:19:49.590,2026-06-25 21:19:50.196,1,7,Body #7,
9,True,200,,504.9087998922914,504.9087998922914,473,2026-06-25 21:19:49.830,2026-06-25 21:19:50.335,1,9,Body #9,
10,True,200,,454.29370016790926,454.29370016790926,473,2026-06-25 21:19:49.906,2026-06-25 21:19:50.360,1,10,Body #10,
11,True,200,,445.6162001006305,445.6162001006305,473,2026-06-25 21:19:49.967,2026-06-25 21:19:50.412,1,1,Body #1,
13,True,200,,456.08599996194243,456.08599996194243,473,2026-06-25 21:19:50.175,2026-06-25 21:19:50.632,2,3,Body #3,
12,True,200,,509.0912999585271,509.0912999585271,473,2026-06-25 21:19:50.137,2026-06-25 21:19:50.646,2,2,Body #2,
14,True,200,,554.4610999058932,554.4610999058932,473,2026-06-25 21:19:50.196,2026-06-25 21:19:50.751,2,4,Body #4,
16,True,200,,472.35749987885356,472.35749987885356,473,2026-06-25 21:19:50.361,2026-06-25 21:19:50.833,2,6,Body #6,
15,True,200,,498.60760010778904,498.60760010778904,473,2026-06-25 21:19:50.335,2026-06-25 21:19:50.834,2,5,Body #5,
17,True,200,,461.42520010471344,461.42520010471344,469,2026-06-25 21:19:50.413,2026-06-25 21:19:50.874,2,7,Body #7,
