request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
2,True,0,,355.3148000501096,346.1876001674682,269,2026-06-25 21:12:51.784,2026-06-25 21:12:52.139,0,2,Body #2,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=171"
3,True,0,,313.3354000747204,298.5646000597626,232,2026-06-25 21:12:52.091,2026-06-25 21:12:52.404,0,3,Body #3,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=191"
4,True,0,,318.5743000358343,308.5652000736445,288,2026-06-25 21:12:52.140,2026-06-25 21:12:52.458,0,4,Body #4,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=182"
1,True,0,,1370.1863000169396,1288.306900067255,2888,2026-06-25 21:12:51.477,2026-06-25 21:12:52.847,1,1,Body #1,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=179"
5,True,0,,659.8967001773417,659.4756999984384,423,2026-06-25 21:12:52.398,2026-06-25 21:12:53.057,1,5,Body #5,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=189"
6,True,0,,672.8910999372602,663.8805000111461,433,2026-06-25 21:12:52.405,2026-06-25 21:12:53.077,1,6,Body #6,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=209"
12,True,0,,290.80360010266304,284.6107999794185,277,2026-06-25 21:12:53.077,2026-06-25 21:12:53.368,1,2,Body #2,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=171"
9,True,0,,661.6803000215441,649.8342000413686,392,2026-06-25 21:12:52.847,2026-06-25 21:12:53.509,2,9,Body #9,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=255"
7,True,0,,1168.787800008431,1139.5330999512225,1670,2026-06-25 21:12:52.458,2026-06-25 21:12:53.627,2,7,Body #7,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=173"
13,True,0,,333.6678999476135,319.15659992955625,220,2026-06-25 21:12:53.319,2026-06-25 21:12:53.652,2,3,Body #3,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=191"
8,True,0,,983.609699876979,966.9639999046922,2595,2026-06-25 21:12:52.705,2026-06-25 21:12:53.689,2,8,Body #8,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=182"
14,True,0,,340.4741999693215,328.51559994742274,306,2026-06-25 21:12:53.368,2026-06-25 21:12:53.708,2,4,Body #4,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=182"
15,True,0,,655.4412001278251,644.9186000972986,423,2026-06-25 21:12:53.509,2026-06-25 21:12:54.165,2,5,Body #5,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=189"
10,True,0,,1200.6824999116361,1159.694999922067,2716,2026-06-25 21:12:53.012,2026-06-25 21:12:54.212,2,10,Body #10,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=298"
11,True,0,,1207.5650000479072,1136.1615001223981,3376,2026-06-25 21:12:53.058,2026-06-25 21:12:54.266,2,1,Body #1,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=179"
16,True,0,,775.8677001111209,763.3693001698703,435,2026-06-25 21:12:53.626,2026-06-25 21:12:54.401,2,6,Body #6,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=209"
19,True,0,,856.902499916032,835.0935999769717,392,2026-06-25 21:12:53.689,2026-06-25 21:12:54.546,3,9,Body #9,"target=47.94.77.104:8004, method_path=/com.tcl.xr.voice.message.AlgorithmNlpService/Chat, request=com.tcl.xr.voice.message.ChatRequest, response=com.tcl.xr.voice.message.ChatResponse, server_streaming=True, payload_bytes=255"
